property_type,price,size,location,rooms,floor,title,seller_type,size_num,price_per_m2
4-комнатная квартира,65000000,91.7 м²,"Турксибский р-н, Кульджинский тракт 153/53 блок 10 — Бухтарминская",4,3/10,4-комнатная квартира · 91.7 м² · 3/10 этаж,Other,91.7,708833.1515812431
1-комнатная квартира,19356610,41 м²,"Наурызбайский р-н, Алтын Орда 7/1а",1,3/10,1-комнатная квартира · 41 м² · 3/10 этаж,Other,41.0,472112.43902439025
3-комнатная квартира,12000000,55 м²,мира 112 — мира 112,3,3/9,3-комнатная квартира · 55 м² · 3/9 этаж,Other,55.0,218181.81818181818
3-комнатная квартира,55000000,81.8 м²,"Есильский р-н, Туран 46А — Орынбор",3,3/9,3-комнатная квартира · 81.8 м² · 3/9 этаж,Other,81.8,672371.6381418093
3-комнатная квартира,55000000,81.8 м²,"Есильский р-н, Туран 46А — Орынбор",3,3/9,3-комнатная квартира · 81.8 м² · 3/9 этаж,Other,81.8,672371.6381418093
3-комнатная квартира,18000000,63 м²,Мерей 12,3,3/5,3-комнатная квартира · 63 м² · 3/5 этаж,Other,63.0,285714.28571428574
2-комнатная квартира,11200000,43 м²,"Амангельды — Мед общежитие,магазин Диана",2,2/2,2-комнатная квартира · 43 м² · 2/2 этаж,Other,43.0,260465.11627906977
3-комнатная квартира,33000000,98 м²,микрорайон Астана 33,3,3/5,3-комнатная квартира · 98 м² · 3/5 этаж,Other,98.0,336734.693877551
3-комнатная квартира,47900000,59 м²,"Алмалинский р-н, Жумалиева — Жамбыла",3,3/5,3-комнатная квартира · 59 м² · 3/5 этаж,Other,59.0,811864.406779661
2-комнатная квартира,7750000,44.5 м²,Валиханова 36 — ЦОН,2,1/2,2-комнатная квартира · 44.5 м² · 1/2 этаж,Other,44.5,174157.3033707865
2-комнатная квартира,11000000,57 м²,3мкр 22,2,2/5,2-комнатная квартира · 57 м² · 2/5 этаж,Other,57.0,192982.45614035087
3-комнатная квартира,22900000,82.5 м²,Молдагуловой 15/9,3,5/5,3-комнатная квартира · 82.5 м² · 5/5 этаж,Other,82.5,277575.75757575757
3-комнатная квартира,31680000,79.2 м²,Назарбаева,3,4/9,3-комнатная квартира · 79.2 м² · 4/9 этаж,Other,79.2,400000.0
3-комнатная квартира,45500000,100 м²,"Нура р-н, Сыганак 2 а",3,9/22,3-комнатная квартира · 100 м² · 9/22 этаж,Other,100.0,455000.0
3-комнатная квартира,24000000,68.8 м²,Егорова 2 — Новая Согре,3,3/5,3-комнатная квартира · 68.8 м² · 3/5 этаж,Other,68.8,348837.2093023256
2-комнатная квартира,25000000,56 м²,"Каратауский р-н, мкр Кайтпас 1, Тулеметов 69-2 — Төлеметов көшесі 69-2 мкр Ақжайық",2,1/5,2-комнатная квартира · 56 м² · 1/5 этаж,Other,56.0,446428.5714285714
3-комнатная квартира,13000000,59 м²,Агыбай батыра 64,3,5/5,3-комнатная квартира · 59 м² · 5/5 этаж,Other,59.0,220338.98305084746
3-комнатная квартира,14000000,48 м²,…,3,1/5,3-комнатная квартира · 48 м² · 1/5 этаж,Other,48.0,291666.6666666667
2-комнатная квартира,22000000,61 м²,"Аль-Фарабийский р-н, Адырбекова 159 — Продаю квартиру двухкомнатную. В шаговой доступности школы, садик , поликлиника , ост   Квартира очень светлая,средний ремонт чистый подъезд и добрые соседи",2,4/5,2-комнатная квартира · 61 м² · 4/5 этаж,Other,61.0,360655.737704918
2-комнатная квартира,13500000,46 м²,3 мкр 1 дом 96 кв,2,4/5,2-комнатная квартира · 46 м² · 4/5 этаж,Other,46.0,293478.26086956525
1-комнатная квартира,13000000,34 м²,"Каратауский р-н, мкр Туран-2",1,12/12,1-комнатная квартира · 34 м² · 12/12 этаж,Other,34.0,382352.9411764706
3-комнатная квартира,9000000,70 м²,Байтурсынова 17а,3,4/5,3-комнатная квартира · 70 м² · 4/5 этаж,Other,70.0,128571.42857142857
3-комнатная квартира,22000000,65 м²,Мира 292,3,7/9,3-комнатная квартира · 65 м² · 7/9 этаж,Other,65.0,338461.53846153844
2-комнатная квартира,27500000,42.7 м²,"Ауэзовский р-н, Райымбека 2",2,5/13,2-комнатная квартира · 42.7 м² · 5/13 этаж,Other,42.7,644028.1030444965
1-комнатная квартира,9000000,33 м²,Микрорайон 3 30 — Стоматология,1,3/5,1-комнатная квартира · 33 м² · 3/5 этаж,Other,33.0,272727.2727272727
3-комнатная квартира,39500000,70 м²,"Казыбек би р-н, мкр Михайловка , Крылова 62 — центральный парк, Аманжолова",3,3/5,3-комнатная квартира · 70 м² · 3/5 этаж,Other,70.0,564285.7142857143
3-комнатная квартира,21500000,71 м²,27-й мкр 16 — Находится возле народного банка,3,2/5,3-комнатная квартира · 71 м² · 2/5 этаж,Other,71.0,302816.9014084507
1-комнатная квартира,8600000,32.9 м²,Ауэзова 284,1,4/4,1-комнатная квартира · 32.9 м² · 4/4 этаж,Other,32.9,261398.17629179332
2-комнатная квартира,35000000,41.5 м²,"Алмалинский р-н, Мауленова 53 — Гоголя",2,2/4,2-комнатная квартира · 41.5 м² · 2/4 этаж,Other,41.5,843373.4939759036
3-комнатная квартира,38000000,97 м²,16-й мкр  41,3,4/7,3-комнатная квартира · 97 м² · 4/7 этаж,Other,97.0,391752.57731958764
2-комнатная квартира,22500000,55 м²,"Ухабова 25а — Ниш, Северный",2,1/3,2-комнатная квартира · 55 м² · 1/3 этаж,Other,55.0,409090.9090909091
3-комнатная квартира,27000000,86.5 м²,Абу Насыр Аль Фараби 1 — Автодоржник-Мкр Атырау 3 этажные дома,3,1/3,3-комнатная квартира · 86.5 м² · 1/3 этаж,Other,86.5,312138.72832369944
3-комнатная квартира,45000000,92.1 м²,"Алматы р-н, А 75",3,2/15,3-комнатная квартира · 92.1 м² · 2/15 этаж,Other,92.1,488599.34853420197
2-комнатная квартира,13000000,54 м²,11-й мкр 14,2,5/5,2-комнатная квартира · 54 м² · 5/5 этаж,Other,54.0,240740.74074074073
3-комнатная квартира,88000000,135 м²,"Бостандыкский р-н, Рыскулбекова 28/2",3,10/12,3-комнатная квартира · 135 м² · 10/12 этаж,Other,135.0,651851.8518518518
2-комнатная квартира,28000000,51 м²,"Турксибский р-н, Сауранбаева — Шолохова -Сейфуллина",2,5/5,2-комнатная квартира · 51 м² · 5/5 этаж,Other,51.0,549019.6078431372
2-комнатная квартира,20500000,52 м²,Майры 43,2,10/10,2-комнатная квартира · 52 м² · 10/10 этаж,Other,52.0,394230.76923076925
2-комнатная квартира,15500000,50 м²,Аса 10,2,1/5,2-комнатная квартира · 50 м² · 1/5 этаж,Other,50.0,310000.0
1-комнатная квартира,7500000,29.6 м²,"Самал 3 15 — Рядом, Садик, Цон, Зиба Рядом",1,2/4,1-комнатная квартира · 29.6 м² · 2/4 этаж,Other,29.6,253378.37837837837
4-комнатная квартира,130000000,127 м²,"Есильский р-н, Туран 41a",4,22/23,4-комнатная квартира · 127 м² · 22/23 этаж,Other,127.0,1023622.0472440945
1-комнатная квартира,8500000,44 м²,11-й мкр 8 — Ботанический сад,1,10/10,1-комнатная квартира · 44 м² · 10/10 этаж,Other,44.0,193181.81818181818
2-комнатная квартира,17000000,54.5 м²,Санкибай батыра,2,1/5,2-комнатная квартира · 54.5 м² · 1/5 этаж,Other,54.5,311926.6055045872
2-комнатная квартира,38000000,43 м²,"Алмалинский р-н, Муратбаева 14",2,3/13,2-комнатная квартира · 43 м² · 3/13 этаж,Other,43.0,883720.9302325582
2-комнатная квартира,20000000,42 м²,Гали Орманова 5 — Проспект Н. Назарбаева,2,4/4,2-комнатная квартира · 42 м² · 4/4 этаж,Other,42.0,476190.4761904762
2-комнатная квартира,20000000,42 м²,Гали Орманова 5 — Проспект Н. Назарбаева,2,4/4,2-комнатная квартира · 42 м² · 4/4 этаж,Other,42.0,476190.4761904762
2-комнатная квартира,21000000,50 м²,Киснеревых,2,2/5,2-комнатная квартира · 50 м² · 2/5 этаж,Other,50.0,420000.0
1-комнатная квартира,17000000,32 м²,"Каратауский р-н, мкр Астана  95 — Гимнастика Школа",1,1/9,1-комнатная квартира · 32 м² · 1/9 этаж,Other,32.0,531250.0
3-комнатная квартира,15000000,60 м²,ИЛЬЯСОВА 18 — КАЗБЕК БИ,3,4/5,3-комнатная квартира · 60 м² · 4/5 этаж,Other,60.0,250000.0
1-комнатная квартира,13000000,37 м²,"мкр Береке, мкр.береке 22",1,3/9,1-комнатная квартира · 37 м² · 3/9 этаж,Other,37.0,351351.35135135136
3-комнатная квартира,26000000,68 м²,мкр 4 4 — абулхайыр хана,3,3/9,3-комнатная квартира · 68 м² · 3/9 этаж,Other,68.0,382352.9411764706
